time,problem_id,problem_rating_at_time,problem_rating_now,type,av_secs,seconds,after_first,user_rating,user_rating_change,correct,wrong_move,num_moves,is_mate,non_winning,user_rd,tags
2013-11-25 18:35:08+00,9652,1205.58,1205.28,Standard,70.1556,22,0,1236.13,-16.5227,0,1...Rh8,1,false,false,71.1593,"Pin:18,Hanging Piece:6"
2013-11-25 18:34:42+00,43873,1010.04,973.323,Standard,61.3784,24,1,1252.65,6.26969,1,-,2,true,false,72.6256,"Sacrifice:17,Clearance:7,Suffocation Mate:3,Rank Clearance:3"
2013-11-25 18:34:15+00,101287,1125.85,974.227,Standard,90.458,37,5,1246.38,10.9626,1,-,3,false,false,74.065,"Hanging Piece:15,Zwischenzug:11,Counting:10,Simplification:9"
2013-11-25 18:33:29+00,11696,1209.89,1211.33,Standard,82.1211,57,0,1235.42,-18.5047,0,1.Rxe4+,1,true,false,75.5951,"Pin:18,Pawn Mate:18,Exposed King:10"
2013-11-25 18:32:23+00,73149,1143.34,1050.82,Standard,77.7175,31,0,1253.92,-23.548,0,1.Bxh7+,2,false,false,77.3756,"Counting:12,Hanging Piece:11,Unsound Sacrifice:4"
2013-11-25 18:31:49+00,5476,1192.13,1103.83,Standard,47.7709,16,2,1277.47,14.3514,1,-,2,false,false,79.0473,"Pin:12,Unsound Sacrifice:5,Counting:2"
2013-11-25 18:31:30+00,47790,1223.98,1118.34,Standard,73.6247,31,0,1263.12,17.728,1,-,1,false,false,81.044,"Simplification:13,Advanced Pawn:11,Capturing Defender:10,Zugzwang:10,Needs More Moves...:4"
2013-11-25 18:30:55+00,5776,1183.61,1213.73,Standard,45.1065,18,1,1245.39,17.4202,1,-,2,true,false,83.2922,"Back Rank Mate:11,Exposed King:6,Anastasia's Mate:4,Advanced Pawn:3"
2013-11-25 18:30:34+00,43251,1219.76,1158.89,Standard,98.4911,36,5,1227.97,21.9635,1,-,2,false,false,85.7109,Skewer:17
2013-11-25 18:29:54+00,102991,1065.88,1031.45,Standard,72.6406,60,0,1206.01,-32.7763,0,-,1,true,false,88.3996,Exposed King:8
2013-11-22 03:20:05+00,102379,1352.99,1353.13,Standard,73.6891,7,0,1238.79,-16.0064,0,1.Nxe8,2,true,false,87.6275,"Exposed King:16,Coercion:11,Clearance:6"
2013-11-22 03:19:54+00,31448,1169.34,1043.92,Standard,89.222,311648,3,1254.8,19.0165,1,-,2,false,false,90.2829,"Fork:13,Needs More Moves...:12,Discovered Attack:11,Attraction:10,Pin:4,Needs More Moves...:2"
2013-11-18 12:45:36+00,101845,1278.39,1281.14,Standard,121.672,49,0,1235.78,-22.1018,0,1...Ne3+,2,true,false,90.3691,"Sacrifice:12,Exposed King:9,Clearance:8,Dovetail Mate:4,Discovered Attack:2,Queen and Knight Mate:1,Seizing a Square Mate:1,File Clearance:1,Square Clearance:1,Demolition Sacrifice:1,Damiano's Mate:1,Dovetail Mate:1,Lolli's Mate:1,Threading the Needle Mate:1"
2013-11-18 12:44:43+00,13497,1154.15,1179.98,Standard,42.3256,37,6,1257.88,19.1615,1,-,2,true,false,93.5388,"Exposed King:8,Coercion:8,Balestra Mate:2"
2013-11-18 12:44:04+00,60529,1172.59,1083.08,Standard,193.627,19,5,1238.72,23.7126,1,-,3,false,false,96.8716,"Fork:8,Needs Different Opponent Move...:7,Distraction:5,Needs Different Opponent Move...:5,Trapped Piece:1"
2013-11-18 10:53:25+00,22179,1169.33,1069.67,Standard,45.0422,11,0,1215.01,-35.8933,0,1.d8=Q+,2,false,false,100.714,Advanced Pawn:23
2013-11-18 10:52:46+00,92895,1262.37,1210.14,Standard,79.8967,36,0,1250.9,-33.6954,0,1.Nf5,2,false,false,104.94,"Overloading:9,Distraction:9,Unsound Sacrifice:3"
2013-09-24 17:45:45+00,52007,1137.46,1131.93,Standard,80.5407,60,1,1284.6,6.89045,1,-,2,true,false,61.9143,"Lawnmower Mate:17,Sacrifice:15,Attraction:10,Clearance:6,Exposed King:4"
2013-09-24 17:44:42+00,74528,1237.03,1192.14,Standard,85.4033,36,30,1277.71,10.5255,1,-,2,false,false,63.0773,"Hanging Piece:12,Defensive Move:8,Zwischenzug:6,Exposed King:5"
2013-09-24 17:44:03+00,44982,1120.29,1048.47,Standard,92.6136,16,2,1267.18,7.43114,1,-,3,false,false,64.2662,"Discovered Attack:10,Exposed King:5,Counting:5"
2013-09-24 17:43:43+00,58619,1192.71,1133.99,Standard,55.4927,7,0,1259.75,10.3924,1,-,1,true,false,65.4814,"Dovetail Mate:16,Exposed King:8,Threading the Needle Mate:2"
2013-09-24 17:43:30+00,78176,1089.55,1028.16,Standard,80.8323,19,8,1249.36,7.59979,1,-,3,false,false,66.7233,"Fork:18,Defensive Move:6,Multiple Attack:2"
2013-09-24 17:43:08+00,72332,1024.1,943.89,Standard,68.2787,27,19,1241.76,6.15499,1,-,2,false,false,67.9922,"Simplification:9,Hanging Piece:8,Needs More Moves...:7"
2013-09-24 17:42:28+00,10167,1124.55,1049.54,Standard,48.7277,34,0,1235.6,-18.8305,0,1...fxe6,1,false,false,69.2885,"Hanging Piece:13,Defensive Move:7,Mate Threat:6,Needs More Moves...:4,Fork:2"
2013-09-24 17:41:44+00,88542,1208.3,1129.86,Standard,125.289,38,0,1254.43,-16.9111,0,1.Ne6,4,false,false,70.6129,"Fork:12,Sacrifice:10,Coercion:8,Attraction:6,Exposed King:5,Capturing Defender:5,Multiple Attack:1,Royal Fork:1"
2013-09-24 17:41:03+00,92449,1199.24,1181.32,Standard,30.0836,9,0,1271.34,12.3643,1,-,1,true,false,71.9778,"Back Rank Mate:6,Exposed King:2"
2013-09-24 17:40:52+00,57517,1130.48,1038.55,Standard,80.5339,49,1,1258.98,10.4372,1,-,2,false,false,73.4378,"Advanced Pawn:24,Interference:16,Weak Back Rank:14,Sacrifice:12,Mate Threat:6,Interference:3,Sacrifice:3"
2013-09-24 17:39:56+00,60130,1372.79,1345.54,Standard,80.9489,17,0,1248.54,-11.0481,0,1.Rc8,3,false,false,74.8609,"Skewer:16,Advanced Pawn:13,Quiet Move:9,Attraction:7,Skewer:3"
2013-09-24 17:39:36+00,25050,982.261,950.012,Standard,63.7569,8,0,1259.59,5.89307,1,-,2,false,false,76.3924,Distraction:16
2013-09-24 17:39:21+00,56618,1107.74,1023.54,Standard,75.5231,22,9,1253.7,10.9902,1,-,3,false,false,77.8705,"Discovered Attack:12,Desperado:8,Needs More Moves...:6,Sacrifice:1"
2013-09-24 17:38:56+00,15085,1068.57,1027.9,Standard,42.8254,13,1,1242.71,10.198,1,-,2,true,false,79.5334,"Suffocation Mate:14,Exposed King:4,Coercion:1,Edge Mate:1"
2013-09-24 17:38:40+00,98538,1098.84,1057.38,Standard,97.8243,17,2,1232.51,12.6109,1,-,2,false,false,81.1893,"Pin:9,Discovered Attack:7,Advanced Pawn:6,Clearance:2,Hanging Piece:1,Needs More Moves...:1"
2013-09-24 17:38:20+00,65371,1009.96,999.741,Standard,70.156,23,1,1219.9,9.54474,1,-,2,true,false,83.1527,"Distraction:16,Sacrifice:2"
2013-09-24 17:37:52+00,98042,1024.22,983.183,Standard,48.2197,7,0,1210.36,11.0857,1,-,2,false,false,84.8688,Fork:14
2013-09-24 17:37:42+00,46954,919.236,817.818,Standard,42.7354,6,2,1199.27,7.51768,1,-,2,false,false,86.8498,"Exposed King:6,Coercion:5,Discovered Attack:4,Counting:4"
2013-09-24 17:37:34+00,47597,1120.88,975.425,Standard,43.8863,18,2,1191.75,19.2255,1,-,3,false,false,88.5511,"Advanced Pawn:13,Fork:11,Quiet Move:1"
2013-09-24 17:37:13+00,79387,1054.28,1015.06,Standard,59.0845,21,1,1172.52,17.2486,1,-,2,false,false,91.432,"Discovered Attack:13,Hanging Piece:3,Counting:2"
2013-09-24 17:36:37+00,43367,974.367,856.364,Standard,73.5206,60,0,1155.27,-40.0346,0,1...Bd7,2,false,false,94.4199,"Hanging Piece:11,Unsound Sacrifice:7,Counting:7"
2013-08-03 10:46:17+00,78447,1175.88,1115.02,Standard,49.8382,31,2,1195.3,4.17827,1,-,2,true,false,38.442,"Sacrifice:14,Clearance:9,Exchange Sacrifice:4,Needs Different Opponent Move...:4,File Clearance:4,Demolition Sacrifice:4,Damiano's Bishop Mate:2,Clearance:1,Sacrifice:1"
2013-08-03 10:45:43+00,31936,1061.94,951.149,Standard,66.2904,12,0,1191.12,2.94589,1,-,1,false,false,39.065,"Fork:13,Attraction:6,Sacrifice:5,Multiple Attack:1"
2013-08-03 10:45:16+00,62060,1172.93,1209.63,Standard,60.7517,21,2,1188.17,-4.92678,0,2.Nxe7,2,true,false,39.7034,"Exposed King:10,Coercion:9,Needs More Moves...:4,Suffocation Mate:2,Edge Mate:1"
2013-08-03 10:44:15+00,50737,1108.77,1062.02,Standard,53.8745,10,0,1193.1,-6.037,0,1...Rxh6,1,false,false,40.3567,"Unsound Sacrifice:18,Hanging Piece:13"
2013-08-02 11:30:54+00,63361,973.909,851.768,Standard,74.2267,25,0,1199.14,-7.22582,0,-,2,false,false,39.2053,"Counting:6,Sacrifice:5,Defensive Move:2"
2013-08-02 11:30:20+00,77031,1184.27,1135.59,Standard,49.876,26,0,1206.37,-5.05615,0,1.Nxg3,2,false,false,39.847,"Mate Threat:19,Exposed King:8,Interference:7,Needs Different Opponent Move...:2"
2013-08-02 11:29:51+00,98672,1140.37,1034.84,Standard,70.5023,12,2,1211.43,3.92221,1,-,2,false,false,40.5045,"Overloading:16,Distraction:12,Removing the Guard:1"
2013-08-02 11:29:37+00,44535,1098.36,1088.94,Standard,52.4016,13,0,1207.51,3.53371,1,-,1,false,false,41.1783,"Hanging Piece:8,Unsound Sacrifice:6,Counting:1"
2013-08-02 11:29:18+00,99657,1169.69,1047.09,Standard,42.1223,4,0,1203.98,-5.7652,0,1.fxe3,2,false,false,41.8682,"Zwischenzug:18,Exposed King:8,Defensive Move:6,Gain of Tempo:2"
2013-08-02 11:29:12+00,18773,985.326,896.41,Standard,51.6889,8,0,1209.75,2.34159,1,-,1,false,false,42.5749,Hanging Piece:8
2013-08-02 11:29:02+00,77753,1024.82,944.914,Standard,47.6093,9,3,1207.41,2.90986,1,-,3,true,false,43.2985,"Exposed King:14,Lawnmower Mate:12,Coercion:5"
2013-08-02 11:28:45+00,27220,1220.82,1145.69,Standard,121.815,44,0,1204.5,-5.53518,0,-,2,false,false,44.0391,Trapped Piece:25
2013-08-02 11:27:52+00,22312,995.745,918.019,Standard,50.9134,8,2,1210.04,2.71268,1,-,2,false,false,44.7965,"Pin:14,Fork:14"
2013-08-02 11:27:41+00,43889,1240.12,1143.89,Standard,40.3095,38,2,1207.33,6.80358,1,-,2,false,false,45.5726,"Zwischenzug:16,Hanging Piece:8,Unpinning:6,Unsound Sacrifice:3"
2013-08-02 11:26:58+00,95209,1039.87,960.172,Standard,43.8079,11,2,1200.53,3.65778,1,-,2,false,false,46.3663,Counting:16
2013-08-02 11:26:41+00,71429,1125.32,1096.78,Standard,70.8301,3047,0,1196.87,-8.01831,0,1.fxe5,2,false,false,47.179,"Pin:19,Sacrifice:10,Clearance:7,Discovered Attack:2,File Clearance:2,Discovery:1"
2013-08-02 10:35:40+00,53526,1266.93,1223.06,Standard,64.7123,23,0,1204.89,-5.67015,0,1.Qh5,3,true,false,47.9552,"Clearance:15,Greco's Mate:13,Sacrifice:11,Attraction:6,Fork:4"
2013-08-02 10:35:14+00,60423,886.167,761.822,Standard,49.944,8,1,1210.56,1.91209,1,-,2,false,false,48.8046,Fork:10
2013-08-02 10:35:01+00,62416,1100.52,1028.7,Standard,60.3824,16,2,1208.65,5.16156,1,-,2,false,false,49.6738,"Discovered Attack:12,Exposed King:7,Under-protected Piece:4,Needs Different Opponent Move...:4,Discovered Check:3,Double Check:3,Mate Threat:3,Counting:1"
2013-08-02 10:34:09+00,77647,1157.92,1048.79,Standard,63.8941,23,7,1203.49,6.65732,1,-,2,true,false,50.5623,"Exposed King:11,Blocking:8,Back Rank Mate:5,Coercion:1"
2013-08-02 10:33:43+00,25486,976.686,909.611,Standard,67.6948,25,10,1196.83,3.48886,1,-,2,false,false,51.4716,"Discovered Attack:23,Discovery:1"
2013-08-02 10:32:54+00,25382,1145.77,998.671,Standard,71.48,27,0,1193.34,-9.34067,0,1...Qc6,1,false,false,52.4012,"Discovered Attack:14,Needs More Moves...:14,Attraction:5"
2013-08-02 10:32:21+00,47542,1253.45,1211.4,Standard,82.2644,24,5,1202.68,-7.28752,0,2.Bxa7,3,false,false,53.3522,"Zwischenzug:11,Interference:10,Discovered Attack:6,Clearance:5,Trapped Piece:2"
2013-08-02 10:31:53+00,89199,1107.7,936.815,Standard,96.2999,39,31,1209.97,6.30942,1,-,2,false,false,54.3248,"Discovered Attack:7,Fork:6"
2013-08-02 10:31:08+00,89201,1006.04,988.876,Standard,73.3074,22,5,1203.66,4.45165,1,-,3,true,false,55.3191,"Attraction:9,Swallow's Tail Mate:9,Sacrifice:8,Clearance:7,Zwischenzug:5"
2013-08-02 10:30:38+00,21113,950.751,885.506,Standard,52.6961,12,1,1199.21,3.67268,1,-,2,false,false,56.336,"Capturing Defender:11,Sacrifice:5,Zwischenzug:2"
2013-08-02 10:30:15+00,91301,1193.41,1102.89,Standard,67.1846,25,0,1195.54,-9.9178,0,-,2,true,false,57.3758,"Coercion:7,Exposed King:5,Back Rank Mate:4"
2013-08-02 10:29:43+00,47921,1211.54,1142.3,Standard,57.1146,33,0,1205.46,-10.0473,0,1...Bxb5,2,true,false,58.4386,"Distraction:18,Sacrifice:11,Overloading:10,Exposed King:8"
2013-08-02 10:29:04+00,33053,1044.03,1016.51,Standard,41.4326,16,0,1215.51,-15.4615,0,1.Bxd4,1,false,false,59.525,"Hanging Piece:10,Counting:3,Distraction:1"
2013-08-02 10:28:36+00,44300,1050.43,948.056,Standard,39.7176,23,2,1230.97,5.7559,1,-,2,false,false,60.6357,"Distraction:14,Overloading:12,Capturing Defender:5,Counting:5,Zwischenzug:3"
2013-08-02 10:28:07+00,95902,1070.42,1010.87,Standard,43.2865,15,3,1225.21,6.64926,1,-,3,false,false,61.7709,"Capturing Defender:14,Fork:11,Sacrifice:6,Clearance:2,Removing the Guard:1,Exchange Sacrifice:1,Desperado:1,Square Clearance:1,Gain of Tempo:1"
2013-08-02 10:27:47+00,100079,1018.94,849.266,Standard,76.085,44,7,1218.56,5.71051,1,-,3,false,false,62.9313,"Defensive Move:7,Mate Threat:6,Skewer:1,Unsound Sacrifice:1"
2013-08-02 10:26:56+00,89263,1299.07,1275.46,Standard,104.511,23,9,1212.85,-9.31739,0,3.Kh2,3,false,false,64.1168,"Capturing Defender:10,Defensive Move:10,Zwischenzug:5,Desperado:5,Fork:3,Counting:1"
2013-08-02 10:26:22+00,94589,1162.71,1148.38,Standard,80.768,21,0,1222.17,-14.9481,0,1.Nxb5,3,false,false,65.3286,"Distraction:15,Exposed King:8,Needs More Moves...:8,Sacrifice:7,Coercion:6,Attraction:5"
2013-08-02 10:25:56+00,54263,1084.38,1066.24,Standard,51.4394,27,2,1237.12,7.78618,1,-,2,false,false,66.567,"Counting:16,Hanging Piece:5,Overloading:4"
2013-08-02 10:25:26+00,63220,855.704,827.508,Standard,61.3216,31,6,1229.33,2.87775,1,-,2,true,false,67.8324,"Boden's Mate:13,Exposed King:8,Coercion:3,Double Bishop Mate:2,Threading the Needle Mate:1"
2013-08-02 10:24:52+00,95855,894.907,797.071,Standard,23.2344,8,2,1226.45,3.70105,1,-,2,false,false,69.1253,Fork:9
2013-08-02 10:24:40+00,58663,973.13,912.916,Standard,58.0009,35,15,1222.75,5.71111,1,-,3,true,false,70.4466,"Exposed King:5,Coercion:5"
2013-08-02 10:23:55+00,14249,1113.53,1092.69,Standard,64.8613,34,0,1217.04,-19.9115,0,1...Nf3,3,false,false,71.7961,"Distraction:13,Exposed King:6,Zwischenzug:6,Coercion:4"
2013-08-02 10:23:17+00,4431,1122.11,1017.65,Standard,29.9017,7,2,1236.95,10.9293,1,-,2,false,false,73.1749,"Fork:16,Royal Fork:4,Multiple Attack:1"
2013-08-02 10:23:04+00,52944,1074.69,995.261,Standard,72.3566,14,1,1226.02,9.83848,1,-,2,false,false,74.6208,"Pin:13,Needs Different Opponent Move...:2"
2013-08-02 10:22:44+00,55653,1002.52,951.619,Standard,63.6967,14,1,1216.18,7.83971,1,-,2,false,false,76.0607,"Capturing Defender:16,Zwischenzug:5,Hit and Run:3"
2013-08-02 10:22:28+00,76616,1028.33,927.842,Standard,70.0162,22,2,1208.34,9.42851,1,-,2,false,false,77.5316,"Defensive Move:9,Unsound Sacrifice:6,Hanging Piece:5"
2013-08-02 10:21:57+00,17410,1103.15,1141.41,Standard,48.3705,18,0,1198.91,-23.9112,0,1...Nxf3,2,true,false,79.0339,"Coercion:11,Exposed King:9"
2013-08-02 10:21:15+00,55847,997.883,985.119,Standard,61.9191,21,0,1222.82,8.41836,1,-,1,false,false,80.8382,"Pin:16,Advanced Pawn:1"
2013-08-02 10:20:51+00,63831,1232.02,1126.9,Standard,87.3329,82,7,1214.4,21.7318,1,-,2,false,false,82.4114,"Fork:16,Needs Different Opponent Move...:11,Discovered Attack:10,Hanging Piece:1"
2013-08-02 10:19:10+00,27833,1186.47,1085.93,Standard,74.6396,78,0,1192.67,-22.3305,0,-,3,false,false,84.7207,"Fork:18,Coercion:11,Exposed King:9"
2013-08-02 10:17:40+00,96413,1127.45,1070.54,Standard,69.7094,50,0,1215,-28.9753,0,1...Bxe4,3,false,false,87.2614,"Discovered Attack:7,Counting:7,Fork:6,Pin:5,Sacrifice:2,Win the Exchange:1"
